N,MB,min,avgMin,avg,avgMax,max
283,21432.0,878.8,806.7,1300.4,1409.3,1495.0
284,21508.0,845.6,1113.9,1279.9,1389.8,1466.4
285,21584.0,812.7,988.8,1291.6,1407.9,1475.2
286,21660.0,870.2,871.4,1304.4,1412.1,1484.1
287,21736.0,866.9,1047.7,1240.8,1351.0,1470.8
288,21812.0,872.1,914.7,1064.1,1211.6,1341.8
289,21888.0,203.6,834.9,1133.5,1328.0,1500.0
290,21964.0,905.6,922.9,1071.6,1235.2,1313.6
291,22040.0,860.9,912.5,1092.2,1244.5,1316.9
292,22116.0,754.1,979.5,1239.8,1389.5,1482.3
293,22192.0,770.4,827.5,1308.9,1404.4,1480.7
294,22268.0,779.8,785.9,1250.4,1409.3,1481.0
295,22344.0,748.6,853.0,1251.3,1391.0,1462.3
296,22420.0,777.0,818.0,1217.5,1400.6,1479.3
297,22496.0,388.6,777.8,1055.5,1358.2,1467.4
298,22572.0,432.7,450.9,639.6,848.0,884.5
299,22648.0,444.6,454.4,661.6,845.3,873.8
300,22724.0,629.0,649.8,749.4,863.2,901.4
301,22800.0,647.3,672.3,781.7,877.1,893.4
302,22876.0,643.5,665.1,770.8,887.9,924.6
303,22952.0,661.0,677.1,789.1,886.0,925.4
304,23028.0,649.0,667.1,771.9,886.7,914.6
305,23104.0,660.4,673.1,779.3,876.4,913.7
306,23180.0,657.7,672.6,758.9,859.5,876.3
307,23256.0,592.2,662.4,782.5,897.6,1045.0
308,23332.0,645.2,669.9,766.9,876.0,936.7
309,23408.0,658.0,678.1,783.8,876.7,895.4
310,23484.0,391.1,654.2,751.2,861.4,898.1
311,23560.0,423.5,646.2,750.7,868.2,891.9
312,23636.0,654.5,682.7,767.1,865.1,900.1
313,23712.0,665.0,687.2,780.8,866.2,900.7
314,23788.0,664.0,683.1,774.7,876.4,919.0
315,23864.0,667.3,686.2,787.2,876.4,908.1
316,23940.0,674.6,685.1,771.0,864.9,903.1
317,24016.0,413.8,567.4,726.0,867.4,883.6
318,24092.0,413.8,429.0,620.7,832.3,880.3
319,24168.0,294.0,387.6,615.1,802.3,866.5
320,24244.0,224.4,370.7,598.4,776.9,855.0
321,24320.0,471.1,524.8,694.8,846.7,888.0
322,24396.0,645.9,687.0,770.3,866.8,909.2
323,24472.0,655.1,686.6,786.3,878.3,903.9
324,24548.0,459.2,610.8,738.3,843.5,915.9
325,24624.0,476.8,645.4,771.0,880.9,915.1
326,24700.0,671.1,693.5,776.0,869.0,888.0
327,24776.0,650.3,678.9,770.2,860.2,892.4
