N,MB,min,avgMin,avg,avgMax,max
515,39064.0,115.3,126.9,134.1,145.4,156.1
516,39140.0,112.4,125.9,135.2,152.3,161.8
517,39216.0,159.0,166.2,182.3,211.7,235.4
518,39292.0,123.2,136.3,160.4,178.4,223.3
519,39368.0,121.0,127.2,133.3,145.0,148.4
520,39444.0,121.1,127.6,137.9,155.3,165.4
521,39520.0,120.3,126.8,134.2,144.4,159.2
522,39596.0,114.7,117.3,119.7,122.4,125.4
523,39672.0,114.7,126.9,138.7,158.5,167.7
524,39748.0,144.0,161.8,178.2,204.0,223.6
525,39824.0,107.9,122.2,129.1,138.4,154.7
526,39900.0,113.0,115.4,118.2,121.2,127.9
527,39976.0,116.1,119.8,125.7,137.5,157.7
528,40052.0,111.8,120.1,131.6,149.8,162.9
529,40128.0,118.7,125.4,134.5,150.8,160.8
530,40204.0,121.2,133.9,150.4,172.8,195.9
531,40280.0,155.8,160.0,166.2,169.3,174.4
532,40356.0,107.0,125.1,140.6,155.5,164.6
533,40432.0,125.1,132.9,143.7,154.3,168.1
534,40508.0,123.5,131.3,141.5,156.1,161.3
535,40584.0,110.9,119.3,129.8,142.4,157.6
536,40660.0,112.7,117.3,119.9,123.3,127.8
537,40736.0,117.9,127.0,135.4,152.1,168.4
538,40812.0,124.9,139.2,155.9,167.1,174.4
539,40888.0,73.3,100.1,116.9,134.2,159.6
540,40964.0,78.0,113.6,117.7,126.0,156.0
541,41040.0,120.8,132.2,150.1,165.5,213.1
542,41116.0,103.8,121.5,144.8,166.3,191.1
543,41192.0,106.9,137.0,154.4,174.6,226.3
544,41268.0,138.1,154.8,160.3,163.5,173.0
545,41344.0,113.4,126.2,142.1,158.9,171.6
546,41420.0,112.0,116.0,125.4,134.8,158.2
547,41496.0,111.7,122.8,128.9,143.0,156.1
548,41572.0,112.8,125.6,141.8,154.1,167.9
549,41648.0,109.8,116.5,120.5,129.3,140.9
550,41724.0,111.8,123.3,129.0,146.0,157.4
551,41800.0,112.0,124.3,138.5,156.5,174.7
552,41876.0,90.2,112.7,126.4,153.4,174.5
553,41952.0,103.3,110.8,116.9,124.5,132.5
554,42028.0,116.3,132.4,142.7,158.1,165.9
555,42104.0,112.9,134.8,155.4,170.8,193.1
556,42180.0,117.8,123.2,133.0,148.7,160.1
557,42256.0,147.7,152.8,160.8,168.6,175.3
558,42332.0,130.3,157.2,165.3,171.0,174.6
559,42408.0,102.8,115.3,122.7,134.9,155.2
560,42484.0,109.4,117.1,121.7,129.9,154.0
561,42560.0,111.1,123.6,135.3,152.5,168.5
562,42636.0,109.8,120.4,130.0,144.5,161.0
563,42712.0,102.5,112.2,126.2,143.9,167.1
564,42788.0,125.0,141.1,158.2,170.0,175.2
565,42864.0,101.5,126.4,146.9,163.3,174.9
566,42940.0,94.6,102.0,113.4,121.9,126.0
567,43016.0,111.4,125.2,136.5,159.7,169.5
568,43092.0,137.2,158.5,167.0,182.8,204.3
569,43168.0,114.8,127.7,138.4,153.5,172.6
570,43244.0,92.8,112.5,125.6,143.1,162.1
571,43320.0,114.3,126.5,135.7,155.2,161.5
572,43396.0,120.4,129.0,139.7,151.4,165.6
573,43472.0,112.2,122.4,127.2,137.5,152.1
574,43548.0,111.7,127.9,143.3,156.8,160.5
575,43624.0,134.5,163.3,169.5,182.3,229.4
576,43700.0,123.5,127.7,146.0,164.9,171.1
577,43776.0,118.5,132.4,152.8,165.3,172.7
578,43852.0,110.4,120.1,132.2,150.8,170.7
579,43928.0,103.7,113.7,119.0,130.6,148.0
580,44004.0,112.1,117.0,120.8,125.0,129.1
581,44080.0,118.4,126.0,135.0,150.5,164.6
582,44156.0,131.2,139.1,152.5,162.4,171.5
583,44232.0,110.8,117.5,121.5,130.3,149.1
584,44308.0,115.7,124.5,135.1,146.2,160.7
585,44384.0,112.3,118.6,120.8,123.6,128.8
586,44460.0,111.6,121.4,130.5,146.5,159.3
587,44536.0,119.9,133.1,147.2,159.3,175.1
588,44612.0,144.5,164.4,182.8,224.0,238.1
589,44688.0,112.1,133.9,158.4,190.5,238.7
590,44764.0,102.0,116.6,121.1,126.7,139.1
591,44840.0,111.6,123.2,132.1,143.4,153.3
592,44916.0,108.4,114.0,120.1,123.3,127.2
593,44992.0,114.4,117.9,121.1,131.0,137.8
594,45068.0,103.2,122.3,130.5,142.6,164.0
595,45144.0,109.4,120.7,136.1,152.3,161.7
596,45220.0,117.7,127.2,142.5,153.5,173.4
597,45296.0,112.0,117.3,124.8,131.6,146.6
598,45372.0,122.2,128.3,137.5,152.0,165.9
599,45448.0,105.1,124.9,136.2,146.7,168.4
600,45524.0,108.3,121.0,142.4,161.3,165.4
601,45600.0,151.3,166.8,178.9,195.9,223.1
602,45676.0,132.3,158.1,173.6,197.9,237.3
603,45752.0,100.3,114.0,121.4,130.0,146.1
604,45828.0,104.0,108.6,114.2,118.3,124.5
605,45904.0,50.1,59.4,104.6,123.6,133.8
606,45980.0,57.3,60.5,98.0,115.7,123.7
607,46056.0,104.4,119.4,126.2,133.7,155.7
608,46132.0,118.3,126.6,133.4,146.8,152.0
609,46208.0,111.2,120.2,136.7,154.7,173.9
610,46284.0,101.5,105.7,117.8,124.3,138.0
611,46360.0,110.3,122.7,136.2,159.4,167.9
612,46436.0,136.2,158.1,170.3,184.0,210.0
613,46512.0,110.3,122.9,140.9,161.5,171.4
614,46588.0,138.8,157.1,161.9,168.9,177.1
615,46664.0,155.6,159.5,164.8,168.0,173.8
616,46740.0,109.8,115.9,131.7,144.9,163.2
617,46816.0,100.1,106.7,115.5,120.7,129.3
618,46892.0,111.9,117.2,125.4,148.6,156.7
619,46968.0,118.6,124.7,145.0,166.1,179.6
620,47044.0,100.9,112.7,119.0,124.2,131.0
621,47120.0,109.7,132.0,150.8,165.0,170.2
622,47196.0,111.2,121.9,139.5,160.8,175.8
623,47272.0,97.2,108.0,113.9,119.8,123.1
624,47348.0,111.2,115.1,120.9,125.8,130.1
625,47424.0,89.8,125.2,151.2,172.7,183.3
626,47500.0,134.6,150.9,165.8,178.4,210.1
627,47576.0,109.5,120.1,131.7,163.3,174.4
628,47652.0,112.9,123.3,136.0,151.2,166.6
629,47728.0,114.4,126.6,137.6,152.5,165.9
630,47804.0,109.0,111.1,112.4,114.7,120.5
631,47880.0,112.4,126.1,137.1,156.3,166.3
632,47956.0,125.5,135.2,161.0,175.2,225.7
633,48032.0,115.2,125.4,130.6,145.5,155.5
634,48108.0,124.3,132.1,143.3,159.2,172.3
635,48184.0,103.3,111.8,117.7,120.4,126.8
636,48260.0,116.1,120.2,125.1,134.3,151.5
637,48336.0,113.1,128.2,135.5,151.4,158.7
638,48412.0,95.6,119.5,141.7,159.7,172.6
639,48488.0,117.6,135.0,155.3,165.9,173.0
640,48564.0,116.7,125.1,136.8,156.1,163.1
641,48640.0,108.8,117.0,123.9,133.9,145.4
642,48716.0,105.9,124.4,135.5,151.8,166.4
643,48792.0,115.4,120.5,131.2,143.0,156.9
644,48868.0,100.2,118.2,126.4,144.7,161.4
645,48944.0,111.5,125.6,139.6,157.5,172.2
646,49020.0,122.1,130.0,141.1,156.4,168.0
647,49096.0,109.4,116.1,123.0,125.9,145.8
648,49172.0,101.9,113.9,122.4,133.2,158.0
649,49248.0,107.6,124.1,140.7,160.8,167.4
650,49324.0,122.0,130.9,139.8,157.4,169.3
651,49400.0,112.8,128.1,138.8,157.5,167.0
652,49476.0,114.6,130.3,151.7,167.8,184.8
653,49552.0,110.6,120.8,125.2,130.9,145.0
654,49628.0,113.0,118.9,123.8,132.5,135.9
655,49704.0,124.7,132.3,143.6,161.0,170.1
656,49780.0,100.9,124.5,135.9,158.7,168.7
657,49856.0,117.6,124.0,131.3,154.4,172.7
658,49932.0,92.8,120.6,137.1,160.1,185.5
659,50008.0,123.2,136.2,154.0,165.3,171.1
660,50084.0,115.5,118.5,121.5,125.4,135.0
661,50160.0,113.7,120.3,132.5,149.5,164.9
662,50236.0,102.1,118.1,127.2,136.5,155.5
663,50312.0,106.9,117.9,127.8,142.8,165.6
664,50388.0,121.8,126.2,134.1,149.6,167.1
665,50464.0,113.0,126.1,136.4,151.5,164.5
666,50540.0,119.9,134.2,146.0,160.3,166.6
667,50616.0,111.4,120.3,123.4,127.2,132.7
668,50692.0,109.7,123.2,135.1,157.1,168.2
669,50768.0,115.2,148.4,165.0,181.5,232.3
670,50844.0,116.3,124.8,139.6,151.9,169.4
671,50920.0,109.7,123.5,144.2,161.7,174.8
672,50996.0,122.1,128.8,142.8,165.0,171.5
673,51072.0,83.4,108.8,118.9,123.6,134.9
674,51148.0,104.4,85.4,85.4,85.4,130.2
