N,MB,min,avgMin,avg,avgMax,max
345,26144.0,432.9,438.2,464.4,490.8,508.3
346,26220.0,432.5,439.3,465.3,492.3,499.9
347,26296.0,427.0,437.7,460.3,492.2,506.1
348,26372.0,433.6,443.1,463.3,488.0,505.6
349,26448.0,420.2,439.9,465.9,488.9,500.5
350,26524.0,432.2,441.5,463.8,491.1,509.8
351,26600.0,350.3,431.5,456.0,483.0,506.9
352,26676.0,410.3,439.5,461.6,480.4,503.1
353,26752.0,430.8,439.0,463.4,487.4,497.0
354,26828.0,321.0,439.3,452.8,494.2,505.8
355,26904.0,428.6,441.6,468.6,489.8,500.4
356,26980.0,425.9,442.6,464.7,489.7,503.9
357,27056.0,436.7,442.4,466.3,488.2,508.3
358,27132.0,429.1,439.7,463.7,494.7,520.9
359,27208.0,428.5,438.9,467.1,491.6,505.8
360,27284.0,431.0,441.0,464.2,488.3,502.1
361,27360.0,437.5,442.2,466.7,489.7,497.5
362,27436.0,373.4,434.5,464.7,498.1,582.5
363,27512.0,437.8,446.0,464.6,484.4,498.9
364,27588.0,338.2,429.6,456.0,481.9,496.8
365,27664.0,417.7,437.3,464.1,491.5,507.5
366,27740.0,432.7,440.5,464.5,492.2,499.7
367,27816.0,435.7,443.4,470.1,494.9,504.3
368,27892.0,435.4,442.9,462.9,483.9,498.3
369,27968.0,432.7,439.3,465.4,490.3,502.2
370,28044.0,433.4,441.1,464.2,490.4,501.7
371,28120.0,434.0,442.6,466.2,487.6,504.8
372,28196.0,426.0,438.9,463.0,491.7,511.8
373,28272.0,424.8,442.2,466.0,491.6,499.3
374,28348.0,429.0,438.4,462.5,488.2,503.8
375,28424.0,429.2,444.0,466.5,494.9,502.9
376,28500.0,425.8,440.6,462.7,490.9,515.1
377,28576.0,422.6,437.2,464.2,487.9,505.5
378,28652.0,335.6,429.4,455.4,489.3,503.8
379,28728.0,430.8,442.0,467.9,489.8,501.3
380,28804.0,431.7,439.9,465.6,492.5,503.2
381,28880.0,430.6,439.3,465.4,490.4,508.1
382,28956.0,423.9,437.1,464.6,494.9,508.0
383,29032.0,420.8,438.8,466.8,491.2,507.5
384,29108.0,338.1,428.4,455.8,487.3,495.1
385,29184.0,432.7,439.9,467.7,492.1,504.2
386,29260.0,427.6,438.9,465.5,492.8,514.3
387,29336.0,423.9,440.4,467.5,491.0,509.7
388,29412.0,435.0,442.0,464.3,493.7,507.7
389,29488.0,428.5,436.1,467.2,491.5,506.5
390,29564.0,436.2,441.8,463.6,486.8,506.9
391,29640.0,339.9,431.4,457.7,490.6,510.4
392,29716.0,418.5,435.9,459.5,484.5,499.4
393,29792.0,419.1,435.3,463.5,484.2,501.6
394,29868.0,430.5,440.9,461.3,483.2,491.4
395,29944.0,435.1,444.9,467.9,490.6,507.1
396,30020.0,433.4,439.6,465.3,492.6,502.5
397,30096.0,437.3,445.0,467.7,488.3,495.9
398,30172.0,396.1,441.2,458.4,486.7,502.7
399,30248.0,427.2,439.5,466.3,489.0,501.4
400,30324.0,435.7,441.6,464.3,490.4,501.7
401,30400.0,436.2,442.1,468.3,491.4,505.9
402,30476.0,431.8,442.0,462.4,485.3,500.8
403,30552.0,433.8,443.5,466.0,489.6,499.7
404,30628.0,434.0,439.6,465.2,492.0,503.9
405,30704.0,336.6,429.7,455.7,486.6,502.7
406,30780.0,429.6,443.9,464.9,488.0,504.2
407,30856.0,427.3,441.2,465.2,489.9,500.6
408,30932.0,430.5,442.9,461.6,481.1,493.4
409,31008.0,432.0,444.5,467.0,485.7,499.1
410,31084.0,422.6,438.1,460.0,482.9,496.4
411,31160.0,426.5,440.6,467.7,493.0,503.8
412,31236.0,434.3,444.9,461.7,486.9,495.8
413,31312.0,438.1,443.2,467.4,492.0,502.9
414,31388.0,426.8,442.7,462.1,485.0,504.8
415,31464.0,320.7,427.2,458.0,486.5,499.6
416,31540.0,343.4,435.3,457.7,482.8,497.2
417,31616.0,429.1,439.5,463.3,491.3,498.6
418,31692.0,350.8,430.2,454.6,475.5,494.2
419,31768.0,413.3,435.8,464.4,487.3,507.6
420,31844.0,310.0,374.7,435.4,477.4,519.2
421,31920.0,440.6,443.8,467.7,489.5,504.4
422,31996.0,427.2,440.3,464.2,490.1,497.1
423,32072.0,433.7,442.0,466.2,492.2,504.2
424,32148.0,422.1,440.5,462.3,494.4,512.3
425,32224.0,432.2,439.7,464.7,488.8,503.6
426,32300.0,424.3,437.5,462.7,491.2,511.8
427,32376.0,434.0,441.1,467.4,488.2,498.7
428,32452.0,424.9,436.5,463.3,491.4,499.4
429,32528.0,425.3,442.2,468.2,492.6,509.2
430,32604.0,429.8,440.8,463.5,488.1,504.6
431,32680.0,429.1,439.5,463.8,498.4,500.0
432,32756.0,338.5,427.8,454.0,484.2,507.3
433,32832.0,429.1,439.1,468.4,491.8,507.7
434,32908.0,429.7,439.0,461.7,487.8,496.1
435,32984.0,427.4,437.8,467.7,493.8,500.3
436,33060.0,430.9,440.6,465.5,492.6,510.8
437,33136.0,429.6,439.6,468.1,492.1,503.2
438,33212.0,375.2,429.6,463.1,497.6,586.0
439,33288.0,414.7,432.5,464.6,494.2,507.7
440,33364.0,432.1,440.4,460.7,481.9,491.5
441,33440.0,379.6,433.4,465.3,500.8,544.1
442,33516.0,411.5,441.3,464.8,498.8,533.9
443,33592.0,432.5,448.3,468.5,492.0,497.6
444,33668.0,430.4,436.6,463.0,488.6,508.8
445,33744.0,325.6,427.1,459.3,483.7,512.7
446,33820.0,383.2,432.4,464.3,496.4,545.3
447,33896.0,430.1,438.3,469.6,495.5,510.2
448,33972.0,425.3,437.1,461.6,488.0,507.1
449,34048.0,418.9,438.6,466.4,492.9,521.0
450,34124.0,426.8,438.8,462.0,490.6,502.7
451,34200.0,437.9,444.0,465.6,484.5,496.4
452,34276.0,429.7,438.0,464.4,495.0,502.0
453,34352.0,431.6,438.7,463.6,483.9,498.4
454,34428.0,432.2,442.0,463.6,487.4,507.3
455,34504.0,424.5,437.9,467.5,493.2,510.7
456,34580.0,431.2,439.7,466.5,495.4,503.1
457,34656.0,423.4,442.2,456.3,486.5,506.6
458,34732.0,426.5,440.2,465.1,493.2,504.9
459,34808.0,349.9,425.9,459.7,490.4,511.7
460,34884.0,425.2,438.8,461.4,492.1,502.3
461,34960.0,428.8,439.6,464.6,486.7,496.1
462,35036.0,435.0,441.9,461.4,487.0,498.1
463,35112.0,426.1,439.4,470.1,495.2,507.5
464,35188.0,415.4,442.1,460.6,486.7,515.8
465,35264.0,432.8,438.7,465.2,488.4,500.3
466,35340.0,430.5,439.9,459.5,479.5,490.1
467,35416.0,426.2,440.2,466.6,493.5,504.8
468,35492.0,426.1,441.2,463.2,489.1,509.8
469,35568.0,426.9,438.4,459.2,483.9,506.4
470,35644.0,424.7,440.7,467.2,493.5,514.9
471,35720.0,437.7,443.1,467.0,486.9,497.6
472,35796.0,336.7,426.9,454.7,483.7,507.1
473,35872.0,411.2,439.7,466.2,497.6,509.9
474,35948.0,433.8,441.0,463.6,489.1,504.9
475,36024.0,436.5,442.7,465.6,483.9,493.2
476,36100.0,322.9,437.4,449.8,485.1,505.3
477,36176.0,423.1,439.2,464.2,494.0,512.0
478,36252.0,432.1,443.0,465.3,491.3,504.4
479,36328.0,430.5,442.8,465.1,490.6,499.8
480,36404.0,431.0,445.3,463.3,483.8,494.5
481,36480.0,430.6,445.2,465.7,484.1,500.5
482,36556.0,432.8,440.2,464.0,490.9,502.2
483,36632.0,423.2,440.1,464.3,488.6,517.8
484,36708.0,431.0,440.7,464.0,488.8,500.9
485,36784.0,429.3,443.0,469.9,492.3,504.5
486,36860.0,354.0,431.2,456.6,489.1,518.8
487,36936.0,425.0,437.7,464.9,490.6,502.2
488,37012.0,435.1,442.9,462.9,486.0,495.6
489,37088.0,433.7,438.9,466.6,492.8,498.5
490,37164.0,438.8,441.5,464.2,489.3,498.3
491,37240.0,427.0,441.4,466.1,493.5,506.0
492,37316.0,413.9,438.3,462.5,486.7,510.8
493,37392.0,432.8,442.7,466.2,486.9,500.7
494,37468.0,427.1,439.7,463.1,488.8,511.4
495,37544.0,432.7,440.7,465.9,488.9,502.0
496,37620.0,428.2,439.6,464.1,491.3,503.4
497,37696.0,413.6,437.0,462.9,488.5,508.8
498,37772.0,432.7,437.8,462.0,488.5,505.0
499,37848.0,347.6,424.5,455.2,479.1,506.7
500,37924.0,429.2,439.0,464.0,492.3,504.5
501,38000.0,426.9,441.1,458.7,482.7,508.9
502,38076.0,413.6,433.3,459.4,487.7,498.4
503,38152.0,421.2,439.9,464.7,489.4,509.3
504,38228.0,431.0,445.9,465.8,489.0,506.9
505,38304.0,434.1,440.8,465.5,489.1,513.5
506,38380.0,416.2,430.2,461.2,484.6,504.3
507,38456.0,424.9,440.7,464.8,494.0,509.4
