N,MB,min,avgMin,avg,avgMax,max
302,22876.0,265.3,587.7,699.2,729.1,767.4
303,22952.0,252.3,560.3,692.7,745.3,770.8
304,23028.0,481.6,675.2,719.3,741.8,765.4
305,23104.0,652.4,696.1,726.0,754.6,775.7
306,23180.0,597.6,681.6,723.6,751.6,792.1
307,23256.0,407.7,610.9,689.8,730.7,776.4
308,23332.0,279.7,556.8,681.1,741.5,769.2
309,23408.0,510.2,610.7,674.7,709.7,736.2
310,23484.0,605.2,676.4,712.8,742.0,772.3
311,23560.0,203.6,553.0,676.7,717.9,760.4
312,23636.0,608.6,690.7,726.9,749.1,776.8
313,23712.0,270.1,555.4,660.8,739.7,799.2
314,23788.0,551.7,656.3,717.7,745.1,781.8
315,23864.0,590.2,678.7,706.9,735.7,771.5
316,23940.0,648.2,678.8,729.1,752.8,796.9
317,24016.0,665.4,696.5,735.0,764.0,793.4
318,24092.0,273.8,592.7,643.8,729.2,762.5
319,24168.0,660.1,698.5,732.9,752.5,777.8
320,24244.0,533.8,649.3,709.6,735.0,762.8
321,24320.0,646.1,691.5,710.7,739.8,765.1
322,24396.0,487.1,599.6,733.3,761.7,784.7
323,24472.0,493.2,664.5,693.8,730.5,775.4
324,24548.0,528.1,624.2,694.4,745.3,770.6
325,24624.0,615.9,687.3,717.0,747.5,767.0
326,24700.0,499.6,616.8,703.0,736.1,775.5
327,24776.0,285.5,570.1,656.0,716.4,789.4
328,24852.0,645.4,697.3,733.6,751.8,783.8
329,24928.0,608.0,656.5,689.1,711.2,751.0
330,25004.0,471.7,624.9,694.4,733.9,797.3
331,25080.0,693.1,716.5,740.4,755.4,774.9
332,25156.0,287.3,547.1,697.0,733.6,761.6
333,25232.0,676.5,700.0,726.5,747.5,768.7
334,25308.0,624.1,675.7,715.0,735.3,753.5
335,25384.0,473.9,647.7,720.8,749.1,794.2
336,25460.0,562.2,633.6,696.0,732.4,779.3
337,25536.0,277.9,390.8,704.3,741.0,767.1
338,25612.0,676.7,708.3,732.9,756.1,795.0
339,25688.0,606.9,680.6,717.7,746.8,763.3
340,25764.0,490.0,683.9,702.3,746.1,787.6
341,25840.0,690.7,711.0,730.4,749.7,763.9
342,25916.0,359.7,581.1,687.2,736.4,760.0
343,25992.0,667.5,705.2,720.4,739.3,780.2
344,26068.0,477.1,676.4,718.0,751.4,779.0
345,26144.0,550.8,644.7,718.7,751.0,788.9
346,26220.0,628.6,688.6,718.1,759.0,782.2
347,26296.0,277.9,594.8,699.1,744.5,765.7
348,26372.0,610.5,671.1,700.6,726.2,758.4
349,26448.0,505.0,672.0,719.8,750.1,796.7
350,26524.0,677.0,695.6,728.4,749.0,790.0
351,26600.0,656.0,683.4,711.3,736.7,759.8
352,26676.0,260.2,554.6,680.3,734.2,771.9
353,26752.0,502.9,578.6,695.4,737.7,770.1
354,26828.0,671.9,700.7,738.1,757.2,805.5
355,26904.0,558.4,628.8,681.4,724.5,755.1
356,26980.0,682.1,707.9,738.0,761.0,797.1
357,27056.0,277.5,558.9,663.5,717.8,763.7
358,27132.0,493.8,658.4,724.1,751.7,815.7
359,27208.0,662.1,697.2,721.7,733.3,741.0
360,27284.0,680.1,701.4,731.1,746.6,754.7
361,27360.0,614.2,679.1,707.9,739.4,761.9
362,27436.0,280.2,549.7,687.3,733.2,780.2
363,27512.0,483.1,644.8,721.3,760.7,782.4
364,27588.0,359.3,606.4,681.8,729.4,748.7
365,27664.0,694.2,716.3,734.6,752.8,785.7
366,27740.0,597.3,651.0,708.6,746.7,779.3
367,27816.0,273.4,562.1,688.4,745.2,792.6
368,27892.0,683.9,707.4,731.9,755.0,786.6
369,27968.0,620.1,669.3,721.8,744.7,776.3
370,28044.0,609.5,686.1,718.9,747.2,772.1
371,28120.0,643.1,694.8,723.7,743.4,755.4
372,28196.0,271.1,487.8,689.7,741.5,783.6
373,28272.0,576.2,630.5,677.2,703.9,751.6
374,28348.0,685.4,704.4,726.3,752.3,783.3
375,28424.0,617.2,673.1,716.2,735.6,761.2
376,28500.0,609.2,652.3,702.6,731.4,762.9
377,28576.0,28.5,275.8,629.0,726.5,789.6
378,28652.0,553.5,649.9,709.9,732.9,754.8
379,28728.0,641.2,686.0,724.7,745.7,794.5
380,28804.0,486.4,663.8,724.9,755.9,822.3
381,28880.0,564.7,633.1,688.6,741.1,785.1
382,28956.0,278.8,518.5,684.0,728.5,761.6
383,29032.0,587.2,662.5,711.2,747.9,792.7
384,29108.0,630.7,659.6,718.1,743.3,790.6
385,29184.0,620.0,698.1,737.9,754.3,796.6
386,29260.0,617.9,706.4,738.8,755.6,790.7
387,29336.0,263.6,495.0,677.1,732.4,754.5
388,29412.0,585.7,689.4,731.0,762.2,789.0
389,29488.0,522.7,658.8,713.8,749.0,779.4
390,29564.0,551.0,620.3,677.9,716.8,750.2
391,29640.0,678.8,711.9,744.8,767.0,797.3
392,29716.0,272.0,570.9,705.4,750.8,788.3
393,29792.0,695.6,708.9,729.0,750.9,779.7
394,29868.0,502.6,693.4,745.5,779.9,817.6
395,29944.0,610.3,675.8,723.6,745.0,778.1
396,30020.0,623.2,684.5,723.6,753.2,780.4
397,30096.0,284.8,540.4,696.4,739.5,781.1
398,30172.0,506.3,624.0,706.5,734.9,757.3
399,30248.0,582.0,650.0,721.3,762.7,809.2
400,30324.0,602.4,650.5,728.7,751.3,772.8
401,30400.0,613.0,678.5,719.7,750.9,772.6
402,30476.0,280.2,530.8,677.4,733.8,766.7
403,30552.0,518.0,668.8,723.1,743.3,755.4
404,30628.0,607.4,670.2,717.1,739.5,770.5
405,30704.0,610.6,675.4,713.5,739.8,766.8
406,30780.0,557.6,666.9,701.5,740.6,772.2
407,30856.0,278.1,489.4,703.1,744.0,766.5
408,30932.0,467.6,572.5,718.9,762.4,803.7
409,31008.0,481.1,625.9,684.8,725.0,770.5
410,31084.0,674.8,707.6,729.8,750.4,768.7
411,31160.0,679.7,708.0,735.4,757.8,788.1
412,31236.0,280.4,534.4,687.1,724.0,773.2
413,31312.0,264.0,562.9,716.0,747.6,787.7
