N,MB,min,avgMin,avg,avgMax,max
648,49172.0,290.9,373.5,483.0,679.0,899.1
649,49248.0,132.8,373.1,532.3,866.7,1262.5
650,49324.0,346.3,389.0,427.0,492.5,544.3
651,49400.0,213.4,401.9,502.7,668.0,1261.8
652,49476.0,444.1,450.6,478.6,503.5,510.7
653,49552.0,439.0,446.3,474.7,506.1,512.7
654,49628.0,443.9,448.7,477.9,503.9,507.9
655,49704.0,434.7,447.1,476.4,507.6,527.4
656,49780.0,428.0,444.5,482.2,513.1,526.7
657,49856.0,439.2,447.4,476.9,509.6,522.9
658,49932.0,342.0,417.1,473.7,528.3,606.9
659,50008.0,323.0,371.3,452.4,528.2,609.0
660,50084.0,263.6,348.2,490.5,605.3,773.7
661,50160.0,282.4,364.6,427.4,507.8,670.6
662,50236.0,287.5,379.0,435.7,541.7,753.2
663,50312.0,219.6,438.2,507.4,763.6,1319.4
664,50388.0,229.4,441.2,507.1,819.8,1310.0
665,50464.0,213.9,408.5,502.9,643.0,1302.0
666,50540.0,298.3,410.7,460.9,517.4,564.1
667,50616.0,204.2,396.0,499.6,658.8,1299.7
668,50692.0,439.3,447.3,472.1,506.6,513.9
669,50768.0,251.1,431.7,498.5,580.3,811.2
670,50844.0,435.1,442.2,475.6,510.7,519.6
671,50920.0,428.5,439.6,476.4,510.1,524.6
672,50996.0,436.7,441.0,471.7,506.0,509.2
673,51072.0,437.8,441.3,475.2,507.6,509.6
674,51148.0,435.0,346.2,346.2,346.2,512.1
