N,MB,min,avgMin,avg,avgMax,max
545,41344.0,2.0,107.2,148.2,168.5,171.3
546,41420.0,87.1,106.3,125.9,128.1,131.0
547,41496.0,88.5,101.2,124.1,128.9,130.9
548,41572.0,2.0,109.8,153.1,187.9,192.7
549,41648.0,110.8,145.3,180.4,184.2,190.9
550,41724.0,2.0,85.3,163.0,183.0,186.5
551,41800.0,88.9,116.3,126.0,128.5,130.3
552,41876.0,88.2,115.7,125.9,128.8,130.3
553,41952.0,2.0,105.1,128.9,143.3,155.1
554,42028.0,99.3,124.8,132.5,152.2,153.7
555,42104.0,2.0,2.0,122.1,128.6,130.7
556,42180.0,87.9,104.7,125.9,128.5,129.5
557,42256.0,90.4,125.2,136.7,156.2,159.1
558,42332.0,2.0,118.3,144.2,188.1,194.9
559,42408.0,87.6,87.6,125.9,128.0,130.1
560,42484.0,2.0,118.4,140.0,175.5,183.0
561,42560.0,78.7,83.0,124.7,129.4,131.1
562,42636.0,2.0,73.3,94.3,116.1,132.2
563,42712.0,86.3,112.7,126.3,128.9,132.2
564,42788.0,88.5,106.4,125.6,128.2,129.4
565,42864.0,2.0,123.0,130.6,155.2,157.8
566,42940.0,88.0,125.4,132.0,150.8,158.3
567,43016.0,2.0,116.7,129.7,157.0,165.5
568,43092.0,111.7,162.3,179.6,186.8,193.1
569,43168.0,110.9,56.5,179.6,183.4,186.2
570,43244.0,98.0,124.0,140.7,154.7,158.8
571,43320.0,108.3,108.3,174.1,179.5,186.3
572,43396.0,2.0,116.5,151.0,183.8,185.7
573,43472.0,89.9,122.1,162.8,185.3,188.3
574,43548.0,107.6,96.6,180.0,184.5,190.2
575,43624.0,88.2,113.9,127.1,129.4,132.4
576,43700.0,76.1,90.5,127.3,133.2,158.9
577,43776.0,2.0,112.1,144.5,163.6,183.1
578,43852.0,108.4,126.7,153.8,172.9,182.3
579,43928.0,2.0,97.0,143.9,158.3,161.2
580,44004.0,87.9,112.9,126.3,128.8,130.8
581,44080.0,86.8,86.8,126.3,128.6,131.0
582,44156.0,2.0,2.0,122.0,128.6,130.1
583,44232.0,87.4,119.0,127.6,131.9,146.8
584,44308.0,2.0,105.1,151.2,167.0,174.7
585,44384.0,88.2,106.8,126.1,128.4,130.1
586,44460.0,102.3,125.5,146.9,166.8,181.4
587,44536.0,2.0,117.2,143.6,181.3,183.2
588,44612.0,86.7,106.2,125.8,128.0,129.3
589,44688.0,2.0,45.2,119.2,128.2,129.6
590,44764.0,88.2,123.8,129.2,135.8,147.5
591,44840.0,107.1,131.2,151.0,180.4,186.3
592,44916.0,2.0,113.0,144.5,176.4,188.6
593,44992.0,94.6,126.8,138.2,176.2,182.6
594,45068.0,50.6,88.0,117.8,128.1,134.0
595,45144.0,2.0,64.9,128.7,138.8,159.8
596,45220.0,90.5,125.4,148.8,178.7,187.8
597,45296.0,87.6,97.8,125.5,128.9,131.4
598,45372.0,2.0,2.0,125.4,133.9,153.3
599,45448.0,100.0,100.0,147.0,156.8,169.5
600,45524.0,2.0,119.6,151.8,175.7,190.5
601,45600.0,86.7,125.3,132.2,151.5,159.0
602,45676.0,110.9,129.1,142.4,174.5,184.1
603,45752.0,2.0,44.9,125.0,131.9,152.9
604,45828.0,54.2,54.2,125.3,129.1,131.1
605,45904.0,2.0,2.0,122.0,128.8,130.0
606,45980.0,88.8,126.1,136.4,165.5,175.6
607,46056.0,110.5,162.2,181.9,188.3,196.5
608,46132.0,2.0,117.3,136.9,160.0,190.1
609,46208.0,89.0,107.4,126.5,128.6,130.5
610,46284.0,2.0,2.0,122.7,129.9,146.0
611,46360.0,100.8,150.7,160.4,179.5,185.6
612,46436.0,110.7,144.3,178.9,183.3,186.4
613,46512.0,2.0,45.1,126.0,129.1,184.6
614,46588.0,101.6,126.9,135.8,156.4,161.7
615,46664.0,2.0,111.5,153.1,179.0,184.5
616,46740.0,99.8,137.8,156.3,171.5,184.4
617,46816.0,110.4,142.7,177.1,180.9,184.7
618,46892.0,2.0,45.5,125.9,129.1,181.9
619,46968.0,88.2,107.5,127.2,129.7,131.9
620,47044.0,2.0,60.9,123.9,132.7,155.2
621,47120.0,99.4,99.4,152.0,155.0,158.1
622,47196.0,108.5,139.6,168.5,176.4,180.9
623,47272.0,2.0,118.3,128.0,148.9,191.8
624,47348.0,112.0,157.5,181.1,184.9,189.8
625,47424.0,2.0,115.3,154.4,183.9,186.0
626,47500.0,87.4,125.4,130.5,143.4,153.8
627,47576.0,88.7,107.5,126.8,128.7,131.0
628,47652.0,2.0,118.4,141.8,164.1,176.7
629,47728.0,94.3,139.3,166.1,176.8,189.8
630,47804.0,2.0,116.1,142.8,172.0,173.7
631,47880.0,89.8,124.6,134.3,147.7,149.4
632,47956.0,93.8,79.8,145.2,148.1,153.9
633,48032.0,87.7,113.3,126.8,129.2,130.3
634,48108.0,107.7,131.1,163.2,178.2,182.6
635,48184.0,2.0,65.5,168.6,181.8,189.4
636,48260.0,110.1,144.8,165.6,184.7,193.7
637,48336.0,100.7,121.4,161.8,186.5,194.9
638,48412.0,108.7,138.9,158.8,179.8,193.2
639,48488.0,109.4,124.2,166.9,187.4,193.3
640,48564.0,2.0,119.4,152.3,181.5,190.3
641,48640.0,87.1,126.7,131.5,147.3,158.1
642,48716.0,2.0,110.0,160.3,177.6,183.2
643,48792.0,100.6,124.0,132.4,159.8,173.3
644,48868.0,100.0,148.9,159.2,173.4,175.8
645,48944.0,2.0,109.3,148.9,164.5,176.6
646,49020.0,109.0,145.3,171.2,178.7,185.0
647,49096.0,2.0,91.1,126.5,168.0,182.4
648,49172.0,111.8,135.4,171.1,183.4,188.1
649,49248.0,112.6,127.8,143.3,187.5,189.2
650,49324.0,2.0,45.3,121.1,130.1,134.5
651,49400.0,89.4,108.2,127.4,129.8,131.9
652,49476.0,2.0,2.0,122.4,129.1,131.0
653,49552.0,88.3,107.5,127.1,129.2,131.3
654,49628.0,99.7,127.4,132.3,150.4,153.0
655,49704.0,2.0,45.4,120.3,129.1,131.7
656,49780.0,88.0,107.5,127.1,129.2,131.5
657,49856.0,2.0,2.1,115.8,129.1,131.0
658,49932.0,78.3,118.6,129.3,133.2,152.0
659,50008.0,88.1,115.2,126.5,129.5,132.1
660,50084.0,2.0,88.5,112.9,128.4,130.3
661,50160.0,85.5,88.8,122.7,135.4,155.9
662,50236.0,2.0,2.0,122.5,128.9,131.5
663,50312.0,76.8,82.2,126.4,129.0,132.1
664,50388.0,87.8,87.8,126.3,128.4,130.6
665,50464.0,2.0,113.6,155.5,184.4,201.3
666,50540.0,87.8,119.8,129.0,132.3,155.5
667,50616.0,87.1,111.6,125.3,127.8,130.6
668,50692.0,2.0,79.5,130.8,153.1,156.9
669,50768.0,51.7,119.9,139.3,154.7,157.7
670,50844.0,2.0,113.4,137.6,160.8,182.5
671,50920.0,114.5,152.1,168.8,179.0,192.5
672,50996.0,107.4,134.2,167.3,171.0,177.4
673,51072.0,2.0,68.8,123.9,128.6,173.3
674,51148.0,126.6,94.8,94.8,94.8,130.6
